id,id_equipo,tipo_equipo,marca,area_hospital,horas_uso,ultimo_mantenimiento,alerta_mantenimiento
2444,EQ-2444,Monitor de Signos Vitales,Philips,UCIs,1207.1266839165564,2026-02-16,Operativo Seguro
2445,EQ-2445,Respirador Artificial,GE Healthcare,Urgencias,1698.1949937912143,2025-10-11,Requiere Mantenimiento Urgente
2446,EQ-2446,Monitor de Signos Vitales,GE Healthcare,Quirófanos,1631.0631717661906,2026-06-14,Requiere Mantenimiento Urgente
2447,EQ-2447,Electrocardiógrafo,GE Healthcare,UCIs,1275.9916504973082,2025-11-24,Operativo Seguro
2448,EQ-2448,Monitor de Signos Vitales,Philips,Urgencias,481.35634206423697,2025-08-15,Operativo Seguro
2449,EQ-2449,Monitor de Signos Vitales,Philips,Urgencias,1040.8282918549342,2025-11-12,Operativo Seguro
2450,EQ-2450,Electrocardiógrafo,Dräger,Hospitalización,943.0298317505328,2026-02-17,Operativo Seguro
2451,EQ-2451,Electrocardiógrafo,Dräger,Hospitalización,1818.8922911370048,2026-05-13,Requiere Mantenimiento Urgente
2452,EQ-2452,Respirador Artificial,Philips,Hospitalización,2091.9482389552045,2025-11-26,Requiere Mantenimiento Urgente
2453,EQ-2453,Respirador Artificial,Dräger,UCIs,1314.4384237077425,2026-03-12,Operativo Seguro
2454,EQ-2454,Bomba de Infusión,GE Healthcare,Hospitalización,1515.8885847083293,2025-11-02,Requiere Mantenimiento Urgente
2455,EQ-2455,Bomba de Infusión,GE Healthcare,Urgencias,1226.891693689385,2025-10-01,Operativo Seguro
2456,EQ-2456,Electrocardiógrafo,GE Healthcare,Hospitalización,2364.2038894265092,2026-06-21,Requiere Mantenimiento Urgente
2457,EQ-2457,Monitor de Signos Vitales,Philips,Quirófanos,1457.371146891038,2025-07-05,Operativo Seguro
2458,EQ-2458,Monitor de Signos Vitales,Philips,Hospitalización,1722.8074014787226,2026-01-01,Requiere Mantenimiento Urgente
2459,EQ-2459,Respirador Artificial,Philips,Hospitalización,448.77108126955443,2026-06-08,Operativo Seguro
2460,EQ-2460,Electrocardiógrafo,Philips,Hospitalización,1055.5511807281453,2025-11-08,Operativo Seguro
2461,EQ-2461,Desfibrilador,Dräger,Urgencias,1781.4269816243852,2025-07-10,Requiere Mantenimiento Urgente
2462,EQ-2462,Respirador Artificial,GE Healthcare,Urgencias,211.5752644152108,2026-04-02,Operativo Seguro
2463,EQ-2463,Respirador Artificial,GE Healthcare,Hospitalización,2251.1672219159586,2026-04-27,Requiere Mantenimiento Urgente
2464,EQ-2464,Monitor de Signos Vitales,GE Healthcare,Hospitalización,624.6224696606934,2025-10-07,Operativo Seguro
2465,EQ-2465,Electrocardiógrafo,GE Healthcare,UCIs,1986.6804345071714,2025-08-09,Requiere Mantenimiento Urgente
2466,EQ-2466,Electrocardiógrafo,GE Healthcare,Urgencias,1850.8282172379172,2026-06-04,Requiere Mantenimiento Urgente
2467,EQ-2467,Respirador Artificial,GE Healthcare,Urgencias,1694.8106836884988,2026-04-03,Requiere Mantenimiento Urgente
2468,EQ-2468,Electrocardiógrafo,Philips,UCIs,776.8705085944025,2026-05-18,Operativo Seguro
2469,EQ-2469,Respirador Artificial,Philips,UCIs,2151.823966712017,2026-06-02,Requiere Mantenimiento Urgente
2470,EQ-2470,Electrocardiógrafo,GE Healthcare,Urgencias,1386.0371074835577,2026-05-19,Operativo Seguro
2471,EQ-2471,Respirador Artificial,GE Healthcare,UCIs,1228.7703128644666,2025-09-08,Operativo Seguro
2472,EQ-2472,Electrocardiógrafo,GE Healthcare,Hospitalización,743.3373666119775,2026-02-08,Operativo Seguro
2473,EQ-2473,Bomba de Infusión,GE Healthcare,Hospitalización,1436.3688427130905,2026-05-06,Operativo Seguro
2474,EQ-2474,Monitor de Signos Vitales,GE Healthcare,Quirófanos,1883.4643217769915,2025-12-17,Requiere Mantenimiento Urgente
2475,EQ-2475,Bomba de Infusión,GE Healthcare,Hospitalización,2444.3641237569955,2026-06-05,Requiere Mantenimiento Urgente
2476,EQ-2476,Bomba de Infusión,Philips,Hospitalización,2301.564343885716,2026-02-03,Requiere Mantenimiento Urgente
2477,EQ-2477,Bomba de Infusión,Dräger,Urgencias,791.2479320773014,2026-04-02,Operativo Seguro
2478,EQ-2478,Electrocardiógrafo,Philips,Urgencias,42.918792207909675,2026-01-24,Operativo Seguro
2479,EQ-2479,Electrocardiógrafo,GE Healthcare,Urgencias,874.1708628931605,2025-09-29,Operativo Seguro
2480,EQ-2480,Bomba de Infusión,GE Healthcare,UCIs,47.68726217745378,2026-02-22,Operativo Seguro
2481,EQ-2481,Bomba de Infusión,Dräger,UCIs,306.06784965005266,2025-08-17,Operativo Seguro
2482,EQ-2482,Electrocardiógrafo,GE Healthcare,Urgencias,323.0110397197575,2025-10-08,Operativo Seguro
2483,EQ-2483,Respirador Artificial,Philips,Urgencias,2482.1354357519926,2026-06-27,Requiere Mantenimiento Urgente
2484,EQ-2484,Electrocardiógrafo,GE Healthcare,Quirófanos,1331.8934525999643,2026-01-22,Operativo Seguro
2485,EQ-2485,Bomba de Infusión,Dräger,UCIs,831.1050296030259,2025-09-30,Operativo Seguro
2486,EQ-2486,Electrocardiógrafo,Philips,UCIs,1603.3913137594916,2025-10-06,Requiere Mantenimiento Urgente
2487,EQ-2487,Bomba de Infusión,GE Healthcare,Urgencias,1469.6106974391407,2026-06-13,Operativo Seguro
2488,EQ-2488,Bomba de Infusión,GE Healthcare,Hospitalización,1087.6759742441661,2025-12-12,Operativo Seguro
2489,EQ-2489,Respirador Artificial,Philips,Hospitalización,1164.4477373529592,2025-10-31,Operativo Seguro
2490,EQ-2490,Respirador Artificial,Philips,Urgencias,396.60329131543966,2025-12-15,Operativo Seguro
2491,EQ-2491,Bomba de Infusión,Dräger,Hospitalización,1577.2641212047554,2025-09-06,Requiere Mantenimiento Urgente
2492,EQ-2492,Bomba de Infusión,GE Healthcare,Hospitalización,279.33821428747507,2025-12-25,Operativo Seguro
2493,EQ-2493,Monitor de Signos Vitales,GE Healthcare,Urgencias,1836.1852032449237,2025-10-03,Requiere Mantenimiento Urgente
2494,EQ-2494,Electrocardiógrafo,GE Healthcare,Quirófanos,612.2606326970897,2026-04-14,Operativo Seguro
2495,EQ-2495,Respirador Artificial,GE Healthcare,Hospitalización,976.2473428098825,2025-12-03,Operativo Seguro
2496,EQ-2496,Electrocardiógrafo,GE Healthcare,Hospitalización,1190.4160172051852,2025-10-27,Operativo Seguro
2497,EQ-2497,Bomba de Infusión,GE Healthcare,Urgencias,837.3540525515433,2026-03-05,Operativo Seguro
2498,EQ-2498,Respirador Artificial,Philips,UCIs,958.5042040333897,2026-05-04,Operativo Seguro
2499,EQ-2499,Bomba de Infusión,GE Healthcare,Hospitalización,757.3546734456055,2025-08-13,Operativo Seguro
2500,EQ-2500,Electrocardiógrafo,GE Healthcare,UCIs,596.3203453153254,2026-05-17,Operativo Seguro
2501,EQ-2501,Electrocardiógrafo,Dräger,Urgencias,2185.556969173777,2026-01-16,Requiere Mantenimiento Urgente
2502,EQ-2502,Electrocardiógrafo,GE Healthcare,Hospitalización,1240.5728205042476,2026-06-17,Operativo Seguro
2503,EQ-2503,Monitor de Signos Vitales,GE Healthcare,Urgencias,1746.7870125997933,2025-12-03,Requiere Mantenimiento Urgente
2504,EQ-2504,Respirador Artificial,Dräger,UCIs,416.9549377612744,2025-12-06,Operativo Seguro
2505,EQ-2505,Respirador Artificial,Philips,UCIs,457.4699737902088,2025-07-08,Operativo Seguro
2506,EQ-2506,Bomba de Infusión,Philips,Urgencias,879.404143846551,2026-01-08,Operativo Seguro
2507,EQ-2507,Respirador Artificial,Philips,Hospitalización,1955.4691550129671,2025-08-10,Requiere Mantenimiento Urgente
2508,EQ-2508,Desfibrilador,Philips,UCIs,661.3827851214945,2025-10-09,Operativo Seguro
2509,EQ-2509,Electrocardiógrafo,GE Healthcare,UCIs,32.05842969700223,2026-02-09,Operativo Seguro
2510,EQ-2510,Monitor de Signos Vitales,GE Healthcare,UCIs,1230.0428586677438,2025-12-03,Operativo Seguro
2511,EQ-2511,Respirador Artificial,Philips,UCIs,555.3829626224832,2026-06-04,Operativo Seguro
2512,EQ-2512,Electrocardiógrafo,GE Healthcare,Quirófanos,306.89716395198684,2026-05-03,Operativo Seguro
2513,EQ-2513,Monitor de Signos Vitales,Dräger,UCIs,2449.0100237099955,2026-02-05,Requiere Mantenimiento Urgente
2514,EQ-2514,Monitor de Signos Vitales,Dräger,Hospitalización,1342.6686164097316,2026-03-21,Operativo Seguro
2515,EQ-2515,Respirador Artificial,Dräger,Urgencias,1737.3616109259967,2025-12-12,Requiere Mantenimiento Urgente
2516,EQ-2516,Electrocardiógrafo,Dräger,UCIs,805.6111321675144,2026-03-27,Operativo Seguro
2517,EQ-2517,Electrocardiógrafo,Philips,UCIs,1919.2134117975017,2025-11-22,Requiere Mantenimiento Urgente
2518,EQ-2518,Respirador Artificial,GE Healthcare,Quirófanos,1419.0244847052336,2026-01-08,Operativo Seguro
2519,EQ-2519,Respirador Artificial,Philips,Urgencias,655.11513609939,2026-02-08,Operativo Seguro
2520,EQ-2520,Electrocardiógrafo,GE Healthcare,Urgencias,245.05903107483294,2025-12-08,Operativo Seguro
2521,EQ-2521,Respirador Artificial,Dräger,Urgencias,1278.1566881564524,2025-12-16,Operativo Seguro
2522,EQ-2522,Respirador Artificial,Philips,Urgencias,879.3309969145957,2025-10-19,Operativo Seguro
2523,EQ-2523,Desfibrilador,GE Healthcare,Urgencias,2083.2615137751877,2026-01-03,Requiere Mantenimiento Urgente
2524,EQ-2524,Respirador Artificial,GE Healthcare,Urgencias,429.823142775963,2026-01-12,Operativo Seguro
2525,EQ-2525,Respirador Artificial,Philips,Hospitalización,973.1884158338436,2025-11-13,Operativo Seguro
2526,EQ-2526,Electrocardiógrafo,Dräger,Urgencias,669.5097853148177,2026-06-19,Operativo Seguro
2527,EQ-2527,Electrocardiógrafo,GE Healthcare,UCIs,308.327065261825,2026-06-09,Operativo Seguro
2528,EQ-2528,Monitor de Signos Vitales,Dräger,Urgencias,2192.705037223699,2026-02-26,Requiere Mantenimiento Urgente
2529,EQ-2529,Electrocardiógrafo,Philips,Hospitalización,583.1814112799516,2026-02-19,Operativo Seguro
2530,EQ-2530,Respirador Artificial,GE Healthcare,Hospitalización,1310.2675679189124,2026-06-06,Operativo Seguro
2531,EQ-2531,Respirador Artificial,GE Healthcare,UCIs,766.3079165522632,2026-05-24,Operativo Seguro
2532,EQ-2532,Bomba de Infusión,GE Healthcare,Hospitalización,493.8804721591597,2025-10-29,Operativo Seguro
2533,EQ-2533,Respirador Artificial,Dräger,Quirófanos,992.819239637062,2026-01-25,Operativo Seguro
2534,EQ-2534,Electrocardiógrafo,GE Healthcare,Hospitalización,2290.2190539271005,2026-06-23,Requiere Mantenimiento Urgente
2535,EQ-2535,Desfibrilador,GE Healthcare,Urgencias,1858.5643146844498,2026-03-15,Requiere Mantenimiento Urgente
2536,EQ-2536,Electrocardiógrafo,Dräger,Hospitalización,2369.5962511760713,2026-01-14,Requiere Mantenimiento Urgente
2537,EQ-2537,Respirador Artificial,GE Healthcare,Urgencias,1634.4708122013258,2026-03-30,Requiere Mantenimiento Urgente
2538,EQ-2538,Desfibrilador,Philips,Urgencias,1840.5882686261468,2026-03-28,Requiere Mantenimiento Urgente
2539,EQ-2539,Respirador Artificial,Philips,UCIs,1636.7282784676186,2025-11-18,Requiere Mantenimiento Urgente
2540,EQ-2540,Electrocardiógrafo,GE Healthcare,Hospitalización,2178.090363095834,2026-03-07,Requiere Mantenimiento Urgente
2541,EQ-2541,Monitor de Signos Vitales,Philips,UCIs,103.5864800478975,2026-04-11,Operativo Seguro
2542,EQ-2542,Electrocardiógrafo,Philips,Urgencias,1391.8264523522935,2025-12-21,Operativo Seguro
2543,EQ-2543,Electrocardiógrafo,GE Healthcare,Urgencias,61.14177128022341,2026-06-21,Operativo Seguro
2544,EQ-2544,Respirador Artificial,Philips,Quirófanos,1922.4742591375573,2025-11-20,Requiere Mantenimiento Urgente
2545,EQ-2545,Monitor de Signos Vitales,Philips,Hospitalización,731.3354864545802,2025-08-13,Operativo Seguro
2546,EQ-2546,Respirador Artificial,GE Healthcare,UCIs,2080.6111570554976,2025-07-05,Requiere Mantenimiento Urgente
2547,EQ-2547,Respirador Artificial,Dräger,Hospitalización,926.0070697840475,2025-10-14,Operativo Seguro
2548,EQ-2548,Monitor de Signos Vitales,GE Healthcare,Quirófanos,444.7302442244036,2025-08-17,Operativo Seguro
2549,EQ-2549,Electrocardiógrafo,Philips,Hospitalización,1653.706400928268,2026-03-23,Requiere Mantenimiento Urgente
2550,EQ-2550,Electrocardiógrafo,GE Healthcare,Urgencias,341.48724317350775,2025-12-05,Operativo Seguro
2551,EQ-2551,Monitor de Signos Vitales,Dräger,Urgencias,741.6013270855601,2025-07-19,Operativo Seguro
2552,EQ-2552,Respirador Artificial,GE Healthcare,UCIs,1646.4418366359932,2025-07-25,Requiere Mantenimiento Urgente
2553,EQ-2553,Respirador Artificial,GE Healthcare,UCIs,1877.0307652021015,2025-08-25,Requiere Mantenimiento Urgente
2554,EQ-2554,Electrocardiógrafo,GE Healthcare,Urgencias,1686.897386779382,2026-03-04,Requiere Mantenimiento Urgente
2555,EQ-2555,Respirador Artificial,GE Healthcare,Hospitalización,1595.5140190458778,2026-05-13,Requiere Mantenimiento Urgente
2556,EQ-2556,Respirador Artificial,GE Healthcare,Hospitalización,288.9760437910738,2025-12-02,Operativo Seguro
2557,EQ-2557,Electrocardiógrafo,Dräger,UCIs,211.93746036790085,2025-07-29,Operativo Seguro
2558,EQ-2558,Electrocardiógrafo,Philips,Urgencias,722.0812194663004,2025-07-16,Operativo Seguro
2559,EQ-2559,Bomba de Infusión,Philips,Urgencias,187.24285804319675,2026-01-10,Operativo Seguro
2560,EQ-2560,Respirador Artificial,Dräger,Urgencias,1822.6496453409984,2025-09-30,Requiere Mantenimiento Urgente
2561,EQ-2561,Electrocardiógrafo,Philips,Hospitalización,2456.105704836367,2026-02-03,Requiere Mantenimiento Urgente
2562,EQ-2562,Bomba de Infusión,Philips,Hospitalización,1782.9465537647804,2025-07-03,Requiere Mantenimiento Urgente
2563,EQ-2563,Respirador Artificial,GE Healthcare,Quirófanos,339.81594720598696,2026-01-06,Operativo Seguro
2564,EQ-2564,Desfibrilador,Philips,Urgencias,1147.9112339235073,2025-10-23,Operativo Seguro
2565,EQ-2565,Electrocardiógrafo,GE Healthcare,Quirófanos,1133.064863402041,2025-08-25,Operativo Seguro
2566,EQ-2566,Respirador Artificial,Philips,Quirófanos,1483.7067439685602,2025-10-21,Operativo Seguro
2567,EQ-2567,Electrocardiógrafo,Philips,UCIs,1851.839020984296,2025-10-03,Requiere Mantenimiento Urgente
2568,EQ-2568,Electrocardiógrafo,GE Healthcare,Hospitalización,804.4138513772639,2026-01-22,Operativo Seguro
2569,EQ-2569,Respirador Artificial,Philips,Quirófanos,758.5078573810202,2025-12-27,Operativo Seguro
2570,EQ-2570,Monitor de Signos Vitales,Philips,Urgencias,119.47075588323808,2026-04-25,Operativo Seguro
2571,EQ-2571,Monitor de Signos Vitales,Philips,Hospitalización,1596.0034754106202,2025-07-13,Requiere Mantenimiento Urgente
2572,EQ-2572,Bomba de Infusión,GE Healthcare,Hospitalización,1960.6208087522784,2025-07-04,Requiere Mantenimiento Urgente
2573,EQ-2573,Monitor de Signos Vitales,GE Healthcare,Hospitalización,186.59688272666452,2025-10-29,Operativo Seguro
2574,EQ-2574,Respirador Artificial,GE Healthcare,UCIs,1425.878948116555,2026-01-28,Operativo Seguro
2575,EQ-2575,Respirador Artificial,GE Healthcare,Hospitalización,800.8851605202641,2026-05-21,Operativo Seguro
2576,EQ-2576,Respirador Artificial,Philips,UCIs,2278.1199581420096,2025-09-07,Requiere Mantenimiento Urgente
2577,EQ-2577,Electrocardiógrafo,GE Healthcare,Hospitalización,669.6587916853125,2025-10-23,Operativo Seguro
2578,EQ-2578,Electrocardiógrafo,GE Healthcare,UCIs,1450.4696412157527,2025-10-02,Operativo Seguro
2579,EQ-2579,Electrocardiógrafo,GE Healthcare,Urgencias,902.1065893594174,2026-03-06,Operativo Seguro
2580,EQ-2580,Electrocardiógrafo,GE Healthcare,UCIs,572.0787810786532,2025-12-31,Operativo Seguro
2581,EQ-2581,Electrocardiógrafo,GE Healthcare,Urgencias,2275.449581965577,2025-10-09,Requiere Mantenimiento Urgente
2582,EQ-2582,Bomba de Infusión,GE Healthcare,Hospitalización,2320.5615524800432,2026-03-22,Requiere Mantenimiento Urgente
2583,EQ-2583,Respirador Artificial,GE Healthcare,Hospitalización,501.5218484882161,2026-03-08,Operativo Seguro
2584,EQ-2584,Bomba de Infusión,Philips,Urgencias,1450.5558561801263,2026-05-22,Operativo Seguro
2585,EQ-2585,Electrocardiógrafo,GE Healthcare,UCIs,254.28658316036052,2025-09-29,Operativo Seguro
2586,EQ-2586,Monitor de Signos Vitales,Philips,Hospitalización,2475.248936686883,2025-10-19,Requiere Mantenimiento Urgente
2587,EQ-2587,Respirador Artificial,Philips,Hospitalización,984.6681538584131,2026-04-21,Operativo Seguro
2588,EQ-2588,Respirador Artificial,GE Healthcare,Urgencias,580.3032788523718,2026-01-03,Operativo Seguro
2589,EQ-2589,Bomba de Infusión,Dräger,UCIs,2333.4207923896515,2026-06-25,Requiere Mantenimiento Urgente
2590,EQ-2590,Bomba de Infusión,GE Healthcare,UCIs,919.012987949889,2026-01-03,Operativo Seguro
2591,EQ-2591,Monitor de Signos Vitales,Dräger,UCIs,47.32364238272946,2026-06-26,Operativo Seguro
2592,EQ-2592,Bomba de Infusión,Dräger,Urgencias,1712.4186490254745,2026-03-15,Requiere Mantenimiento Urgente
2593,EQ-2593,Bomba de Infusión,GE Healthcare,UCIs,2472.0534022944903,2026-03-30,Requiere Mantenimiento Urgente
2594,EQ-2594,Respirador Artificial,GE Healthcare,UCIs,643.349644098348,2026-06-01,Operativo Seguro
2595,EQ-2595,Electrocardiógrafo,GE Healthcare,Hospitalización,2202.0374799954375,2026-04-21,Requiere Mantenimiento Urgente
2596,EQ-2596,Monitor de Signos Vitales,GE Healthcare,Hospitalización,2401.7295809340803,2026-03-01,Requiere Mantenimiento Urgente
2597,EQ-2597,Respirador Artificial,Philips,Hospitalización,1791.7009663781248,2025-10-08,Requiere Mantenimiento Urgente
2598,EQ-2598,Bomba de Infusión,GE Healthcare,Hospitalización,665.3296897955883,2026-02-03,Operativo Seguro
2599,EQ-2599,Respirador Artificial,GE Healthcare,Quirófanos,2005.6263523889343,2026-05-18,Requiere Mantenimiento Urgente
2600,EQ-2600,Bomba de Infusión,GE Healthcare,Hospitalización,630.4657527599594,2026-01-15,Operativo Seguro
2601,EQ-2601,Electrocardiógrafo,GE Healthcare,Hospitalización,1173.9844508856302,2026-01-15,Operativo Seguro
2602,EQ-2602,Respirador Artificial,Philips,Hospitalización,1990.684564592735,2026-05-10,Requiere Mantenimiento Urgente
2603,EQ-2603,Monitor de Signos Vitales,Philips,Quirófanos,463.8426460535308,2026-03-12,Operativo Seguro
2604,EQ-2604,Monitor de Signos Vitales,GE Healthcare,UCIs,1065.7160196527268,2025-12-11,Operativo Seguro
2605,EQ-2605,Bomba de Infusión,GE Healthcare,UCIs,1606.2363192204,2026-02-06,Requiere Mantenimiento Urgente
2606,EQ-2606,Respirador Artificial,Dräger,Urgencias,2061.329830330214,2026-01-09,Requiere Mantenimiento Urgente
2607,EQ-2607,Respirador Artificial,GE Healthcare,UCIs,1420.5121149263853,2026-03-05,Operativo Seguro
2608,EQ-2608,Respirador Artificial,GE Healthcare,Urgencias,1302.6191446120383,2026-03-20,Operativo Seguro
2609,EQ-2609,Electrocardiógrafo,Dräger,Quirófanos,1850.8175082032974,2025-09-20,Requiere Mantenimiento Urgente
2610,EQ-2610,Monitor de Signos Vitales,GE Healthcare,Urgencias,1139.2947499549432,2025-12-02,Operativo Seguro
2611,EQ-2611,Electrocardiógrafo,Philips,Quirófanos,1513.3608187625746,2026-04-08,Requiere Mantenimiento Urgente
2612,EQ-2612,Bomba de Infusión,GE Healthcare,UCIs,1884.1578338988802,2025-10-11,Requiere Mantenimiento Urgente
2613,EQ-2613,Monitor de Signos Vitales,Dräger,Quirófanos,915.6062296650505,2025-09-13,Operativo Seguro
2614,EQ-2614,Respirador Artificial,GE Healthcare,Urgencias,210.639440237691,2025-07-04,Operativo Seguro
2615,EQ-2615,Desfibrilador,Dräger,UCIs,558.652311941055,2026-06-25,Operativo Seguro
2616,EQ-2616,Bomba de Infusión,Dräger,Hospitalización,2487.709336576819,2025-10-31,Requiere Mantenimiento Urgente
2617,EQ-2617,Bomba de Infusión,Philips,Urgencias,407.8584599682414,2025-07-10,Operativo Seguro
2618,EQ-2618,Electrocardiógrafo,GE Healthcare,UCIs,2034.531700717109,2025-09-11,Requiere Mantenimiento Urgente
2619,EQ-2619,Bomba de Infusión,GE Healthcare,Quirófanos,1092.8995087612936,2025-07-19,Operativo Seguro
2620,EQ-2620,Monitor de Signos Vitales,GE Healthcare,Hospitalización,2185.1172727438707,2025-08-29,Requiere Mantenimiento Urgente
2621,EQ-2621,Desfibrilador,Dräger,Hospitalización,14.398673458593247,2025-09-12,Operativo Seguro
2622,EQ-2622,Respirador Artificial,GE Healthcare,UCIs,2057.7879014056607,2025-09-01,Requiere Mantenimiento Urgente
2623,EQ-2623,Electrocardiógrafo,GE Healthcare,Quirófanos,377.06572489300373,2025-08-04,Operativo Seguro
2624,EQ-2624,Monitor de Signos Vitales,Dräger,Urgencias,2470.6453896570833,2026-05-21,Requiere Mantenimiento Urgente
2625,EQ-2625,Electrocardiógrafo,Dräger,Urgencias,2271.2966511522977,2025-10-31,Requiere Mantenimiento Urgente
2626,EQ-2626,Respirador Artificial,GE Healthcare,UCIs,663.3881070902372,2025-09-26,Operativo Seguro
2627,EQ-2627,Electrocardiógrafo,Philips,Hospitalización,1993.3513970756806,2025-11-02,Requiere Mantenimiento Urgente
